bd_liz_id,process_researcher,imgj_researcher,liz_hatch_date,bd_date,bd_mass,bd_hwid,bd_svl,bd_tail,bd_hlen,egg_incub_temp,liz_status,process_notes,dup_check_serial,dup_check
ld0299,JC,JC,6/1/2017,05-26-2017,0.299,3.572,24.891,33.564,5.13,23,DEAD,,ld029942881,Original
ld0299,FK,JC,6/1/2017,07-27-2017,0.351,3.46,26,,5.18,23,DEAD,,ld029942943,Original
ld0299,FK,JC,6/1/2017,09-21-2017,0.376,3.62,26,,5.11,23,DEAD,,ld029942999,Original
ld0299,FK,JC,6/1/2017,11/7/2017,0.423,3.74,28,,5.36,23,DEAD,,ld029943046,Original
ld0299,FK,JC,6/1/2017,01-15-2018,0.433,3.82,29,,5.53,23,DEAD,,ld029943115,Original
ld0299,FK,JC,6/1/2017,3/6/2018,0.415,3.69,30,,5.68,23,DEAD,,ld029943165,Original
ld0300,BS,JC,7/1/2017,1/7/2017,0.128,3.153,17.558,24.046,5.23,23,DEAD,,ld030042742,Original
ld0300,FK,JC,7/1/2017,01-19-2017,0.158,3.075,19.767,26.159,4.43,23,DEAD,,ld030042754,Original
ld0300,JC,JC,7/1/2017,3/2/2017,0.237,3.486,21.996,21.958,4.96,23,DEAD,,ld030042796,Original
ld0300,JC,JC,7/1/2017,03-30-2017,0.263,3.426,22.541,20.058,5.4,23,DEAD,,ld030042824,Original
ld0300,JC,JC,7/1/2017,04-28-2017,0.301,3.605,23.624,24.04,5.15,23,DEAD,,ld030042853,Original
ld0300,JC,JC,7/1/2017,05-26-2017,0.312,3.388,22.95,27.816,5.62,23,DEAD,,ld030042881,Original
ld0300,FK,JC,7/1/2017,07-27-2017,0.341,3.27,25,,5.19,23,DEAD,,ld030042943,Original
ld0300,FK,JC,7/1/2017,07-27-2017,0.34,3.47,25,,5.19,23,DEAD,,ld030042943,Duplicate
ld0300,FK,JC,7/1/2017,09-21-2017,0.399,3.54,26,,5.56,23,DEAD,,ld030042999,Original
ld0300,FK,JC,7/1/2017,11-14-2017,0.514,3.72,29.5,,5.62,23,DEAD,,ld030043053,Original
ld0300,FK,JC,7/1/2017,01-15-2018,0.484,4.03,30,,6.29,23,DEAD,,ld030043115,Original
ld0300,FK,JC,7/1/2017,3/6/2018,0.414,3.49,30,,6.02,23,DEAD,,ld030043165,Original
ld0301,BS,JC,7/1/2017,1/7/2017,0.115,3.165,17.447,24.485,4.67,23,DEAD,,ld030142742,Original
ld0301,FK,JC,7/1/2017,01-19-2017,0.148,3.164,19.979,26.561,4.45,23,DEAD,,ld030142754,Original
ld0301,JC,JC,7/1/2017,3/2/2017,0.203,3.209,21.199,22.697,4.96,23,DEAD,,ld030142796,Original
ld0301,JC,JC,7/1/2017,03-30-2017,0.244,3.433,22.549,20.304,4.98,23,DEAD,,ld030142824,Original
ld0301,JC,JC,7/1/2017,5/1/2017,0.26,3.352,22.28,25.28,5.14,23,DEAD,,ld030142856,Original
ld0301,JC,JC,7/1/2017,05-26-2017,0.279,3.338,22.783,27.71,5.21,23,DEAD,,ld030142881,Original
ld0301,FK,JC,7/1/2017,07-27-2017,0.319,3.46,24,,5.16,23,DEAD,,ld030142943,Original
ld0301,FK,JC,7/1/2017,09-21-2017,0.346,3.53,24,,5.14,23,DEAD,,ld030142999,Original
ld0301,FK,JC,7/1/2017,11/7/2017,0.395,3.74,26,,4.84,23,DEAD,,ld030143046,Original
ld0302,BS,JC,7/1/2017,1/7/2017,0.118,3.292,18.748,22.089,4.68,29,ALIVE,,ld030242742,Original
ld0302,FK,JC,7/1/2017,01-19-2017,0.153,3.234,19.262,24.353,4.56,29,ALIVE,,ld030242754,Original
ld0302,JC,JC,7/1/2017,3/2/2017,0.227,3.37,22.679,30.016,5.15,29,ALIVE,,ld030242796,Original
ld0302,JC,JC,7/1/2017,03-30-2017,0.256,3.462,22.204,34.304,5.26,29,ALIVE,,ld030242824,Original
ld0302,JC,JC,7/1/2017,04-28-2017,0.302,3.84,24.471,27.753,5.37,29,ALIVE,,ld030242853,Original
ld0302,JC,JC,7/1/2017,05-26-2017,0.335,3.494,24.845,32.734,5.61,29,ALIVE,,ld030242881,Original
ld0302,FK,JC,7/1/2017,07-27-2017,0.386,3.58,26,,5,29,ALIVE,,ld030242943,Original
ld0302,FK,JC,7/1/2017,09-21-2017,0.386,3.66,27,,5.29,29,ALIVE,,ld030242999,Original
ld0302,FK,JC,7/1/2017,11-14-2017,0.506,3.64,29.5,,5.75,29,ALIVE,,ld030243053,Original
ld0302,FK,JC,7/1/2017,01-15-2018,0.518,3.67,30,,6.08,29,ALIVE,,ld030243115,Original
ld0302,FK,JC,7/1/2017,3/6/2018,0.564,3.67,31.5,,6.02,29,ALIVE,,ld030243165,Original
ld0302,FK,JC,7/1/2017,06-21-2018,0.81,3.74,34,,6.56,29,ALIVE,,ld030243272,Original
ld0302,FK,JC,7/1/2017,06-21-2018,0.81,,34,,,29,ALIVE,,ld030243272,Duplicate
ld0302,TF,JC,7/1/2017,07-31-2018,0.847,,34,,,29,ALIVE,,ld030243312,Original
ld0303,BS,JC,7/1/2017,1/7/2017,0.12,3.218,18.283,21.841,4.67,23,DEAD,,ld030342742,Original
ld0303,FK,JC,7/1/2017,01-19-2017,0.158,3.145,19.226,23.11,4.46,23,DEAD,,ld030342754,Original
ld0303,JC,JC,7/1/2017,3/2/2017,0.235,3.328,20.804,27.992,4.82,23,DEAD,,ld030342796,Original
ld0303,JC,JC,7/1/2017,05-26-2017,0.356,3.578,25.435,33.884,5.27,23,DEAD,,ld030342881,Original
ld0303,FK,JC,7/1/2017,07-27-2017,0.407,3.45,26.5,,5.4,23,DEAD,,ld030342943,Original
ld0303,FK,JC,7/1/2017,09-21-2017,0.42,3.75,27,,5.64,23,DEAD,,ld030342999,Original
ld0303,FK,JC,7/1/2017,11-14-2017,0.564,3.8,29,,5.75,23,DEAD,,ld030343053,Original
ld0303,FK,JC,7/1/2017,11-14-2017,0.527,4.11,31,,5.73,23,DEAD,,ld030343053,Duplicate
ld0303,FK,JC,7/1/2017,01-15-2018,0.586,4.26,30.5,,6.19,23,DEAD,,ld030343115,Original
ld0303,FK,JC,7/1/2017,01-15-2018,0.579,4.16,30.5,,6.13,23,DEAD,,ld030343115,Duplicate
ld0303,FK,JC,7/1/2017,3/6/2018,0.541,4.09,31,,6.13,23,DEAD,,ld030343165,Original
ld0304,BS,JC,8/1/2017,1/8/2017,0.105,2.901,18.148,22.773,4.5,23,DEAD,,ld030442743,Original
ld0304,FK,JC,8/1/2017,01-22-2017,0.17,3.025,20.498,25.758,4.28,23,DEAD,,ld030442757,Original
ld0304,JC,JC,8/1/2017,2/6/2017,0.179,3.074,20.14,28.202,4.3,23,DEAD,,ld030442772,Original
ld0304,JC,JC,8/1/2017,3/2/2017,0.24,3.287,22.849,30.172,5.19,23,DEAD,,ld030442796,Original
ld0304,JC,JC,8/1/2017,05-26-2017,0.399,3.548,27.017,37.403,5.45,23,DEAD,,ld030442881,Original
ld0304,FK,JC,8/1/2017,07-27-2017,0.417,3.76,24.5,,5.35,23,DEAD,,ld030442943,Original
ld0304,FK,JC,8/1/2017,09-21-2017,0.441,3.61,29,,5.29,23,DEAD,,ld030442999,Original
ld0304,FK,JC,8/1/2017,09-21-2017,0.434,3.88,28,,5.54,23,DEAD,,ld030442999,Duplicate
ld0304,FK,JC,8/1/2017,11-14-2017,0.555,3.87,31,,5.94,23,DEAD,,ld030443053,Original
ld0304,FK,JC,8/1/2017,01-15-2018,0.6,3.91,32,,6.15,23,DEAD,,ld030443115,Original
ld0304,FK,JC,8/1/2017,01-15-2018,0.593,4.04,32,,6.36,23,DEAD,,ld030443115,Duplicate
ld0305,BS,JC,8/1/2017,1/8/2017,0.124,NA,NA,NA,4.82,23,ALIVE,folder missing,ld030542743,Original
ld0305,FK,JC,8/1/2017,01-22-2017,0.166,NA,NA,NA,4.49,23,ALIVE,folder missing,ld030542757,Original
ld0305,JC,JC,8/1/2017,2/6/2017,0.177,3.167,20.822,29.294,4.75,23,ALIVE,,ld030542772,Original
ld0305,JC,JC,8/1/2017,3/9/2017,0.219,3.336,22.544,31.482,4.96,23,ALIVE,,ld030542803,Original
ld0305,JC,JC,8/1/2017,4/11/2017,0.268,3.429,23.603,33.296,5.01,23,ALIVE,,ld030542836,Original
ld0305,JC,JC,8/1/2017,6/1/2017,0.339,3.682,25.072,38.603,5.36,23,ALIVE,,ld030542887,Original
ld0305,FK,JC,8/1/2017,8/1/2017,0.353,3.5,25,NA,5.28,23,ALIVE,,ld030542948,Original
ld0305,FK,JC,8/1/2017,09-28-2017,0.381,3.34,26,NA,5.31,23,ALIVE,,ld030543006,Original
ld0305,FK,JC,8/1/2017,11/7/2017,0.461,3.75,29,NA,5.45,23,ALIVE,,ld030543046,Original
ld0305,FK,JC,8/1/2017,01-15-2018,0.49,3.79,30,NA,5.78,23,ALIVE,,ld030543115,Original
ld0305,FK,JC,8/1/2017,01-15-2018,0.474,3.98,30,NA,5.53,23,ALIVE,,ld030543115,Duplicate
ld0305,FK,JC,8/1/2017,3/6/2018,0.495,3.84,30,NA,5.75,23,ALIVE,,ld030543165,Original
ld0305,FK,JC,8/1/2017,06-21-2018,0.164,3.7,31,NA,5.11,23,ALIVE,bd_mass :outlier,ld030543272,Original
ld0305,TF,JC,8/1/2017,07-31-2018,0.752,NA,32,NA,NA,23,ALIVE,,ld030543312,Original
ld0306,BS,JC,8/1/2017,1/8/2017,0.1,NA,NA,NA,4.04,23,ALIVE,folder missing,ld030642743,Original
ld0306,FK,JC,8/1/2017,01-22-2017,0.138,NA,NA,NA,4.49,23,ALIVE,folder missing,ld030642757,Original
ld0306,JC,JC,8/1/2017,2/6/2017,0.157,3.138,21.076,25.657,4.63,23,ALIVE,,ld030642772,Original
ld0306,JC,JC,8/1/2017,3/9/2017,0.203,3.232,22.455,29.271,5.05,23,ALIVE,,ld030642803,Original
ld0306,JC,JC,8/1/2017,4/11/2017,0.245,3.349,23.415,32.749,5.13,23,ALIVE,,ld030642836,Original
ld0306,JC,JC,8/1/2017,5/5/2017,0.297,3.393,24.861,31.586,5.29,23,ALIVE,,ld030642860,Original
ld0306,JC,JC,8/1/2017,6/1/2017,0.323,3.529,24.835,34.237,5.45,23,ALIVE,,ld030642887,Original
ld0306,FK,JC,8/1/2017,8/1/2017,0.346,3.68,25,NA,5.29,23,ALIVE,,ld030642948,Original
ld0306,FK,JC,8/1/2017,09-28-2017,0.403,3.62,27,NA,5.44,23,ALIVE,,ld030643006,Original
ld0306,FK,JC,8/1/2017,11/7/2017,0.486,3.85,30,NA,5.35,23,ALIVE,,ld030643046,Original
ld0306,FK,JC,8/1/2017,01-15-2018,0.495,4.04,30,NA,5.79,23,ALIVE,,ld030643115,Original
ld0306,FK,JC,8/1/2017,3/6/2018,0.52,3.82,31,NA,5.71,23,ALIVE,,ld030643165,Original
ld0306,FK,JC,8/1/2017,06-21-2018,0.832,4.04,32.5,NA,6.21,23,ALIVE,,ld030643272,Original
ld0306,TF,JC,8/1/2017,07-31-2018,1.021,NA,34,NA,NA,23,ALIVE,,ld030643312,Original
ld0307,BS,JC,8/1/2017,1/8/2017,0.115,NA,NA,NA,4.29,23,ALIVE,Folder missing,ld030742743,Original
ld0307,FK,JC,8/1/2017,01-22-2017,0.167,NA,NA,NA,4.65,23,ALIVE,Folder missing,ld030742757,Original
ld0307,JC,JC,8/1/2017,2/6/2017,0.174,3.525,20.654,28.823,4.76,23,ALIVE,,ld030742772,Original
ld0307,JC,JC,8/1/2017,3/9/2017,0.212,3.239,22.598,30.648,5.08,23,ALIVE,,ld030742803,Original
ld0307,JC,JC,8/1/2017,4/11/2017,0.253,3.386,23.77,33.539,5.25,23,ALIVE,,ld030742836,Original
ld0307,JC,JC,8/1/2017,5/5/2017,0.311,3.407,23.467,35.955,5.1,23,ALIVE,,ld030742860,Original
ld0307,JC,JC,8/1/2017,6/1/2017,0.318,3.605,23.448,37.962,5.34,23,ALIVE,,ld030742887,Original
ld0307,FK,JC,8/1/2017,8/1/2017,0.33,3.62,24,NA,4.9,23,ALIVE,,ld030742948,Original
ld0307,FK,JC,8/1/2017,09-28-2017,0.377,3.27,24.5,NA,5.14,23,ALIVE,,ld030743006,Original
ld0307,FK,JC,8/1/2017,11/7/2017,0.385,3.55,26.5,NA,5.16,23,ALIVE,,ld030743046,Original
ld0307,FK,JC,8/1/2017,01-15-2018,0.371,3.67,25.5,NA,5.65,23,ALIVE,,ld030743115,Original
ld0307,FK,JC,8/1/2017,3/6/2018,0.407,3.67,27,NA,5.52,23,ALIVE,,ld030743165,Original
ld0307,FK,JC,8/1/2017,06-21-2018,0.545,4.01,27,NA,5.73,23,ALIVE,,ld030743272,Original
ld0307,TF,JC,8/1/2017,07-31-2018,0.712,NA,31,NA,,23,ALIVE,,ld030743312,Original
ld0307,TF,JC,8/1/2017,07-31-2018,0.701,NA,30,NA,,23,ALIVE,,ld030743312,Duplicate
ld0308,BS,JC,8/1/2017,1/8/2017,0.116,3.044,18.631,23.131,4.5,23,ALIVE,,ld030842743,Original
ld0308,FK,JC,8/1/2017,01-22-2017,0.162,3.094,20.003,26.353,4.33,23,ALIVE,,ld030842757,Original
ld0308,JC,JC,8/1/2017,2/6/2017,0.178,3.352,21.781,29.148,4.77,23,ALIVE,,ld030842772,Original
ld0308,JC,JC,8/1/2017,3/9/2017,0.219,3.481,22.652,32.857,5.17,23,ALIVE,,ld030842803,Original
ld0308,JC,JC,8/1/2017,4/6/2017,0.263,3.653,23.208,34.28,5.01,23,ALIVE,,ld030842831,Original
ld0308,JC,JC,8/1/2017,5/5/2017,0.316,3.522,24.427,36.237,5.16,23,ALIVE,,ld030842860,Original
ld0308,JC,JC,8/1/2017,6/1/2017,0.364,3.673,24.85,35.194,5.33,23,ALIVE,,ld030842887,Original
ld0308,FK,JC,8/1/2017,8/1/2017,0.382,3.72,25,NA,5.27,23,ALIVE,,ld030842948,Original
ld0308,FK,JC,8/1/2017,09-28-2017,0.425,3.74,27,NA,5.33,23,ALIVE,,ld030843006,Original
ld0308,FK,JC,8/1/2017,09-28-2017,0.413,3.55,28,NA,5.47,23,ALIVE,,ld030843006,Duplicate
ld0308,FK,JC,8/1/2017,01-15-2018,0.561,3.9,31.5,NA,5.61,23,ALIVE,,ld030843115,Original
ld0308,FK,JC,8/1/2017,3/6/2018,0.5,3.61,32,NA,6.13,23,ALIVE,,ld030843165,Original
ld0308,FK,JC,8/1/2017,06-21-2018,0.686,3.65,32,NA,6.15,23,ALIVE,,ld030843272,Original
ld0308,TF,JC,8/1/2017,07-31-2018,1.024,NA,35,NA,,23,ALIVE,,ld030843312,Original
ld0309,BS,JC,8/1/2017,1/8/2017,0.147,2.915,18.537,28.667,4.31,23,DEAD,,ld030942743,Original
ld0309,FK,JC,8/1/2017,01-22-2017,0.181,3.119,20.427,30.932,4.22,23,DEAD,,ld030942757,Original
ld0309,JC,JC,8/1/2017,2/6/2017,0.195,3.156,20.247,35.012,4.57,23,DEAD,,ld030942772,Original
ld0309,JC,JC,8/1/2017,3/9/2017,0.247,NA,NA,NA,5.06,23,DEAD,Folder missing,ld030942803,Original
ld0309,JC,JC,8/1/2017,4/6/2017,0.287,3.588,23.259,36.184,4.82,23,DEAD,,ld030942831,Original
ld0309,JC,JC,8/1/2017,5/5/2017,0.329,3.358,24.558,39.801,5.02,23,DEAD,,ld030942860,Original
ld0309,JC,JC,8/1/2017,6/1/2017,0.343,3.438,25.692,37.994,5.45,23,DEAD,,ld030942887,Original
ld0309,FK,JC,8/1/2017,8/1/2017,0.36,3.57,24.5,NA,4.96,23,DEAD,,ld030942948,Original
ld0309,FK,JC,8/1/2017,09-28-2017,0.414,3.41,26,NA,5.14,23,DEAD,,ld030943006,Original
ld0309,FK,JC,8/1/2017,11-14-2017,0.555,3.85,30,NA,5.48,23,DEAD,,ld030943053,Original
ld0309,FK,JC,8/1/2017,11-14-2017,0.548,3.25,29,NA,4.94,23,DEAD,,ld030943053,Duplicate
ld0310,BS,JC,9/1/2017,1/9/2017,0.122,2.95,18.122,22.264,4.45,23,ALIVE,,ld031042744,Original
ld0310,FK,JC,9/1/2017,01-22-2017,0.16,3.052,20.347,24.398,4.81,23,ALIVE,,ld031042757,Original
ld0310,JC,JC,9/1/2017,2/6/2017,0.168,3.178,21.022,26.151,4.26,23,ALIVE,,ld031042772,Original
ld0310,JC,JC,9/1/2017,3/9/2017,0.22,3.371,NA,NA,5.01,23,ALIVE,Missing bd photo,ld031042803,Original
ld0310,JC,JC,9/1/2017,4/6/2017,0.278,3.276,23.67,32.05,5.08,23,ALIVE,,ld031042831,Original
ld0310,JC,JC,9/1/2017,5/5/2017,0.313,3.485,25.249,34.457,5.36,23,ALIVE,,ld031042860,Original
ld0310,JC,JC,9/1/2017,6/1/2017,0.338,3.671,26.164,32.876,5.4,23,ALIVE,,ld031042887,Original
ld0310,FK,JC,9/1/2017,8/1/2017,0.394,3.6,25,NA,5.22,23,ALIVE,,ld031042948,Original
ld0310,FK,JC,9/1/2017,09-28-2017,0.458,3.65,28,NA,5.61,23,ALIVE,,ld031043006,Original
ld0310,FK,JC,9/1/2017,11-14-2017,0.613,3.41,32,NA,5.7,23,ALIVE,,ld031043053,Original
ld0310,FK,JC,9/1/2017,01-15-2018,0.603,4,32,NA,6.04,23,ALIVE,,ld031043115,Original
ld0310,FK,JC,9/1/2017,3/6/2018,0.564,3.83,33,NA,6.42,23,ALIVE,,ld031043165,Original
ld0310,FK,JC,9/1/2017,06-21-2018,0.843,4.19,34,NA,6.49,23,ALIVE,,ld031043272,Original
